seed,n,Método,Custo,Tempo (s),Gap (%)
42,402,Nearest Neighbor,1934.9265700572275,0.008768796920776367,nan
42,402,Cheapest Insertion,1791.3981675484913,1.1671500205993652,nan
42,402,Farthest Insertion,1649.6844450875706,0.6055257320404053,nan
42,403,Nearest Neighbor,1922.395228372266,0.0,nan
42,403,Cheapest Insertion,1796.1341561094594,1.3693735599517822,nan
42,403,Farthest Insertion,1652.3907207935604,1.1679482460021973,nan
42,404,Nearest Neighbor,1923.528381044423,0.008820056915283203,nan
42,404,Cheapest Insertion,1797.2673087816158,1.6472585201263428,nan
42,404,Farthest Insertion,1653.1708604085072,0.6715433597564697,nan
42,405,Nearest Neighbor,1917.9243067438786,0.01221776008605957,nan
42,405,Cheapest Insertion,1804.5162206925079,1.2825379371643066,nan
42,405,Farthest Insertion,1680.7406878243999,0.6553599834442139,nan
42,406,Nearest Neighbor,1918.3055251234266,0.010700225830078125,nan
42,406,Cheapest Insertion,1805.550614471347,1.1938824653625488,nan
42,406,Farthest Insertion,1676.9124039674693,0.6147317886352539,nan
42,407,Nearest Neighbor,1918.489475137477,0.017911672592163086,nan
42,407,Cheapest Insertion,1805.7345644853974,1.1564936637878418,nan
42,407,Farthest Insertion,1677.0963539815198,0.623685359954834,nan
42,408,Nearest Neighbor,1919.0149677600095,0.008329391479492188,nan
42,408,Cheapest Insertion,1806.26005710793,1.2437114715576172,nan
42,408,Farthest Insertion,1677.4550055820896,0.662236213684082,nan
42,409,Nearest Neighbor,1919.0155250919067,0.010614156723022461,nan
42,409,Cheapest Insertion,1807.4444199051402,1.1435129642486572,nan
42,409,Farthest Insertion,1667.231087139733,0.6181585788726807,nan
42,410,Nearest Neighbor,1912.4667485767277,0.011586427688598633,nan
42,410,Cheapest Insertion,1810.7378608866022,1.1656925678253174,nan
42,410,Farthest Insertion,1673.5356209998524,0.6448879241943359,nan
42,411,Nearest Neighbor,1881.2383153201943,0.017633914947509766,nan
42,411,Cheapest Insertion,1810.7378797912372,1.1892733573913574,nan
42,411,Farthest Insertion,1673.9545426324503,0.611151933670044,nan
42,412,Nearest Neighbor,1883.4012145109812,0.008206367492675781,nan
42,412,Cheapest Insertion,1812.9007789820243,1.1947157382965088,nan
42,412,Farthest Insertion,1676.0869575091565,0.6312689781188965,nan
42,413,Nearest Neighbor,1883.797502013593,0.005880117416381836,nan
42,413,Cheapest Insertion,1815.47362135002,1.1983418464660645,nan
42,413,Farthest Insertion,1678.0017182744186,0.7422959804534912,nan
42,414,Nearest Neighbor,1885.896951887377,0.012627363204956055,nan
42,414,Cheapest Insertion,1816.7509059841516,1.2510631084442139,nan
42,414,Farthest Insertion,1680.101168148203,0.6434845924377441,nan
42,415,Nearest Neighbor,1798.4687780087331,0.009207487106323242,nan
42,415,Cheapest Insertion,1819.179414115985,1.2064757347106934,nan
42,415,Farthest Insertion,1683.5032387582578,0.6551766395568848,nan
42,416,Nearest Neighbor,1902.4209144957408,0.007253170013427734,nan
42,416,Cheapest Insertion,1826.9275721531747,1.256833553314209,nan
42,416,Farthest Insertion,1687.422087525676,0.6429011821746826,nan
42,417,Nearest Neighbor,1902.4217521414866,0.017307758331298828,nan
42,417,Cheapest Insertion,1821.5119046319167,1.2277004718780518,nan
42,417,Farthest Insertion,1687.6206500373692,0.6974961757659912,nan
42,418,Nearest Neighbor,1826.6550629014998,0.0035610198974609375,nan
42,418,Cheapest Insertion,1821.9843652336265,1.2521164417266846,nan
42,418,Farthest Insertion,1695.120775701039,0.6579222679138184,nan
42,419,Nearest Neighbor,1826.701385450205,0.0076978206634521484,nan
42,419,Cheapest Insertion,1822.0306877823314,1.2606821060180664,nan
42,419,Farthest Insertion,1695.167098249744,0.685225248336792,nan
42,420,Nearest Neighbor,1828.0874112547256,0.010165691375732422,nan
42,420,Cheapest Insertion,1825.7101832971073,1.2657899856567383,nan
42,420,Farthest Insertion,1699.8689815363318,0.7573761940002441,nan
42,421,Nearest Neighbor,1828.8167884865795,0.004946470260620117,nan
42,421,Cheapest Insertion,1826.3842874499094,1.6152596473693848,nan
42,421,Farthest Insertion,1700.543085689134,0.6989364624023438,nan
42,422,Nearest Neighbor,1918.4925955018116,0.007929325103759766,nan
42,422,Cheapest Insertion,1825.2503110865478,1.2775418758392334,nan
42,422,Farthest Insertion,1697.7117027583336,0.7638239860534668,nan
42,423,Nearest Neighbor,1887.1114745490331,0.011621236801147461,nan
42,423,Cheapest Insertion,1825.2525581607106,1.3362648487091064,nan
42,423,Farthest Insertion,1699.1347342112222,0.6971030235290527,nan
42,424,Nearest Neighbor,1889.0167627096398,0.009319782257080078,nan
42,424,Cheapest Insertion,1825.314938604832,1.4059388637542725,nan
42,424,Farthest Insertion,1700.4472454038187,0.6993083953857422,nan
42,425,Nearest Neighbor,1889.3190805534873,0.006757974624633789,nan
42,425,Cheapest Insertion,1820.7138151054119,1.413245439529419,nan
42,425,Farthest Insertion,1702.1329484505638,0.7255074977874756,nan
42,426,Nearest Neighbor,1862.3867493942937,0.004387855529785156,nan
42,426,Cheapest Insertion,1826.2791939636274,1.347996473312378,nan
42,426,Farthest Insertion,1707.6983273087792,0.767059326171875,nan
42,427,Nearest Neighbor,1862.3943548622237,0.017163753509521484,nan
42,427,Cheapest Insertion,1826.2867994315575,1.4298162460327148,nan
42,427,Farthest Insertion,1707.7059327767092,1.337256669998169,nan
42,428,Nearest Neighbor,1844.8497177972704,0.01663517951965332,nan
42,428,Cheapest Insertion,1826.9250183280199,2.5970849990844727,nan
42,428,Farthest Insertion,1708.3441516731714,2.016183376312256,nan
42,429,Nearest Neighbor,1858.192815068916,0.028470516204833984,nan
42,429,Cheapest Insertion,1827.5549423867658,5.537925720214844,nan
42,429,Farthest Insertion,1711.9770866342135,15.395235061645508,nan
42,430,Nearest Neighbor,1858.3899337693142,0.011800527572631836,nan
42,430,Cheapest Insertion,1827.7520610871643,5.386826753616333,nan
42,430,Farthest Insertion,1713.2706730078241,2.2555525302886963,nan
42,431,Nearest Neighbor,1858.4120253544238,0.016139745712280273,nan
42,431,Cheapest Insertion,1827.9488506268824,2.1593990325927734,nan
42,431,Farthest Insertion,1713.2927645929337,0.997229814529419,nan
